2017-11-21T21:39:19.000Z,24,223827,3397,364,1064,1
2017-11-17T05:00:01.000Z,10,56843038,1904853,87444,108084,1
2017-11-21T16:30:01.000Z,24,282886,1314,116,830,1
2017-11-21T16:21:32.000Z,17,391033,3320,357,2899,1
2017-11-21T22:00:34.000Z,24,54292,306,42,86,1
2017-11-21T13:00:00.000Z,25,219731,11771,400,2099,1
2017-11-22T00:58:46.000Z,26,49423,3043,16,346,1
2017-11-21T14:42:53.000Z,25,8072,336,7,233,1
2017-11-22T01:30:55.000Z,17,196680,13680,154,1089,1
2017-11-19T21:29:25.000Z,22,2112730,112345,1262,9780,1
2017-11-21T16:03:42.000Z,27,160530,9556,184,840,1
2017-11-21T13:58:09.000Z,17,15398,363,3,67,1
2017-11-19T03:32:03.000Z,22,155234,1522,45,497,1
2017-11-19T15:00:01.000Z,23,2246582,123235,1962,1769,1
2017-11-21T15:30:00.000Z,24,318670,2202,218,557,1
2017-11-21T13:20:34.000Z,25,56930,493,92,591,1
2017-11-21T20:45:50.000Z,24,6334,58,0,4,1
2017-11-21T05:35:52.000Z,17,998737,8633,440,3270,1
2017-11-21T05:36:25.000Z,22,55309,214,37,56,1
2017-11-22T05:00:01.000Z,10,556200,123810,2070,20859,1
2017-11-21T23:00:00.000Z,24,134189,4305,73,1237,1
2017-11-20T18:24:30.000Z,22,126548,4613,151,1990,1
2017-11-21T21:13:19.000Z,22,196938,2529,255,825,1
2017-11-22T03:00:20.000Z,24,127862,10501,150,1171,1
2017-11-20T17:08:03.000Z,24,747273,74453,1530,3427,1
2017-11-20T16:59:26.000Z,22,136144,11150,70,800,1
2017-11-21T04:47:09.000Z,1,115372,1834,50,395,1
2017-11-20T15:22:36.000Z,24,435235,551,24,243,1
2017-11-21T22:30:01.000Z,2,186476,7888,498,1398,1
2017-11-21T21:41:34.000Z,17,1188783,4411,596,367,1
2017-11-21T16:50:03.000Z,25,154106,1908,131,1272,1
2017-11-17T14:30:01.000Z,23,2427443,31322,1216,1359,1
2017-11-21T08:40:26.000Z,25,63344,1075,71,301,1
2017-11-20T15:27:33.000Z,10,48507,269,33,269,1
2017-11-20T15:01:38.000Z,24,1227681,7142,633,1933,1
2017-11-21T21:10:46.000Z,27,45754,2329,36,466,1
2017-11-19T05:26:10.000Z,17,66546,643,45,331,1
2017-11-21T14:54:23.000Z,24,270142,12507,114,425,1
2017-11-20T20:00:05.000Z,25,259003,371,257,615,1
2017-11-19T17:18:06.000Z,22,420287,1398,150,951,1
2017-11-20T05:15:54.000Z,23,20825,503,12,145,1
2017-11-20T10:06:25.000Z,19,171563,1096,17,75,1
2017-11-21T17:43:28.000Z,23,589708,64202,492,7455,1
2017-11-19T15:00:01.000Z,23,2100341,99172,1472,1446,1
2017-11-21T08:08:16.000Z,24,54593,434,31,61,1
2017-11-18T19:14:12.000Z,23,4146637,443534,15616,36490,1
2017-11-21T14:37:50.000Z,24,111471,2847,19,503,1
2017-11-21T16:00:03.000Z,24,100721,4234,74,873,1
2017-11-22T01:46:05.000Z,22,96872,6447,35,810,1
2017-11-20T16:41:19.000Z,24,1221292,56600,618,3520,1
2017-11-21T14:52:58.000Z,24,340859,4093,304,790,1
2017-11-20T16:47:09.000Z,25,69740,674,48,266,1
2017-11-21T23:00:03.000Z,24,198398,3511,215,904,1
2017-11-20T17:01:55.000Z,24,385190,3892,259,969,1
2017-11-20T16:59:56.000Z,24,21331,453,52,102,1
2017-11-20T16:43:27.000Z,23,301070,25353,373,2309,1
2017-11-16T21:12:25.000Z,28,10353797,201223,4787,34614,1
2017-11-17T22:26:42.000Z,24,1739935,63109,743,5144,1
2017-11-19T09:54:52.000Z,22,269590,1759,308,1304,1
2017-11-21T23:00:00.000Z,24,81873,4420,87,1179,1
2017-11-20T18:48:39.000Z,10,672153,5138,277,646,1
2017-11-17T04:29:22.000Z,10,7228499,177523,4530,8171,1
2017-11-19T08:57:40.000Z,24,2351153,151042,3452,9095,1
2017-11-20T14:58:29.000Z,24,314413,6684,148,2336,1
2017-11-21T02:29:21.000Z,25,52038,631,34,470,1
2017-11-19T12:04:25.000Z,22,627823,4166,286,383,1
2017-11-21T18:29:55.000Z,17,257863,2522,190,1149,1
2017-11-21T16:01:18.000Z,24,79163,681,66,181,1
2017-11-20T14:01:25.000Z,24,401271,561,38,193,1
2017-11-20T05:47:23.000Z,24,125491,845,49,82,1
2017-11-19T22:00:00.000Z,24,867145,27184,763,6376,1
2017-11-20T21:00:04.000Z,24,606262,10598,932,1189,1
2017-11-18T16:00:02.000Z,10,9044077,642004,12809,38703,1
2017-11-19T17:00:12.000Z,17,1525396,89326,5116,4380,1
2017-11-20T14:58:54.000Z,24,682599,19487,120,1521,1
2017-11-21T06:29:02.000Z,17,389099,13593,106,1101,1
2017-11-21T08:30:01.000Z,26,897452,7957,634,660,1
2017-11-21T20:07:04.000Z,28,472499,18385,1357,2136,1
2017-11-19T19:06:18.000Z,20,509606,7424,1483,2110,1
2017-11-21T02:30:25.000Z,22,33867,180,33,122,1
2017-11-21T20:00:00.000Z,22,99336,5052,82,634,1
2017-11-21T02:00:02.000Z,24,378704,3442,362,1737,1
2017-11-21T11:57:06.000Z,24,87899,7136,58,1216,1
2017-11-21T17:58:10.000Z,17,23972,1213,43,538,1
2017-11-21T20:19:41.000Z,24,124847,2692,21,282,1
2017-11-21T16:00:03.000Z,24,95734,312,74,230,1
2017-11-20T10:57:26.000Z,24,292570,2078,84,819,1
2017-11-20T23:44:25.000Z,28,619309,10941,935,3643,1
2017-11-21T17:00:22.000Z,24,8952634,360340,6503,24248,1
2017-11-21T14:00:02.000Z,10,6119211,271967,9496,20075,1
2017-11-22T05:00:01.000Z,10,7558742,549729,13588,58991,1
2017-11-23T00:00:51.000Z,22,2516904,203433,98955,66937,1
2017-11-22T18:10:57.000Z,25,1387331,78293,5805,12972,1
2017-11-22T15:00:17.000Z,24,1980168,77377,1955,9955,1
2017-11-20T23:00:24.000Z,17,10552150,438807,7340,30559,1
2017-11-18T15:43:11.000Z,1,19999878,395711,8694,46761,1
2017-11-22T18:30:01.000Z,23,1013330,29712,1320,3500,1
2017-11-21T18:00:01.000Z,1,1586719,43567,927,5865,1
2017-11-22T23:15:55.000Z,24,684622,40850,808,6030,1
2017-11-22T02:00:01.000Z,23,1382432,16481,916,2497,1
2017-11-20T18:36:50.000Z,24,68651,951,64,131,1
2017-11-22T21:01:06.000Z,24,1063140,85894,964,6742,1
2017-11-22T03:30:23.000Z,24,349459,9016,430,2220,1
2017-11-22T04:47:15.000Z,23,1134859,21876,391,1067,1
2017-11-23T00:53:35.000Z,28,396453,12276,372,2010,1
2017-11-22T08:35:00.000Z,24,927209,10977,283,1270,1
2017-11-21T18:00:02.000Z,23,1166816,94354,1494,7756,1
2017-11-22T23:00:03.000Z,24,236512,16877,195,4041,1
2017-11-21T16:16:11.000Z,24,1163659,33468,782,3102,1
2017-11-21T19:36:40.000Z,24,652313,18506,230,1568,1
2017-11-18T19:22:56.000Z,24,2132668,16577,596,2024,1
2017-11-22T18:52:26.000Z,22,193583,20156,99,2613,1
2017-11-20T03:20:47.000Z,10,2016633,19258,6575,8475,1
2017-11-22T16:00:02.000Z,1,123949,106,23,232,1
2017-11-21T16:07:26.000Z,1,1273343,32935,1209,5223,1
2017-11-22T17:01:25.000Z,23,522525,55422,1357,2196,1
2017-11-21T20:52:22.000Z,24,1623141,30437,1057,15202,1
2017-11-19T17:59:04.000Z,1,1984712,26021,1965,2811,1
2017-11-20T01:22:15.000Z,1,1803225,21804,4937,4723,1
2017-11-23T03:45:26.000Z,24,369609,23963,289,4882,1
2017-11-21T16:00:05.000Z,24,735600,9036,606,1772,1
2017-11-20T21:33:57.000Z,23,1454579,61912,5872,5358,1
2017-11-20T02:25:08.000Z,10,2248003,22616,466,892,1
2017-11-22T15:00:03.000Z,43,621739,3859,793,562,1
2017-11-22T17:00:05.000Z,23,355281,19393,432,2024,1
2017-11-22T16:46:17.000Z,24,71820,44,12,30,1
2017-11-22T17:00:01.000Z,23,984059,82611,430,1852,1
2017-11-21T14:00:00.000Z,24,1685189,39386,383,1251,1
2017-11-22T16:00:02.000Z,10,684778,62970,1492,6495,1
2017-11-20T14:37:09.000Z,10,622518,7270,197,1595,1
2017-11-22T17:17:09.000Z,22,230335,4709,355,495,1
2017-11-21T14:32:41.000Z,25,38406,889,90,875,1
2017-11-22T16:30:01.000Z,24,301636,1616,284,213,1
2017-11-22T13:07:08.000Z,19,195383,8494,268,1157,1
2017-11-22T02:16:44.000Z,25,1595875,2305,123,1173,1
2017-11-22T21:00:38.000Z,26,685370,61109,329,4365,1
2017-11-20T12:30:08.000Z,10,2737810,55656,10380,5926,1
2017-11-22T11:00:00.000Z,24,233969,5414,334,538,1
2017-11-21T16:56:15.000Z,26,269447,9814,152,1152,1
2017-11-22T23:00:01.000Z,24,86574,4423,107,723,1
2017-11-21T22:15:36.000Z,10,1709054,106756,1093,6894,1
2017-11-21T04:07:17.000Z,23,1018150,28258,889,4036,1
2017-11-22T16:11:43.000Z,25,158220,3034,176,771,1
2017-11-22T22:42:48.000Z,24,889870,50400,322,6442,1
2017-11-20T13:40:31.000Z,17,1154618,10487,528,1647,1
2017-11-22T05:01:29.000Z,22,145027,535,95,147,1
2017-11-22T12:00:02.000Z,27,589827,11839,1815,4413,1
2017-11-22T03:52:28.000Z,22,97381,580,177,1103,1
2017-11-21T20:00:00.000Z,24,754179,17514,937,2689,1
2017-11-22T03:09:31.000Z,22,1470663,216223,986,47089,1
2017-11-22T17:45:41.000Z,24,77884,7126,68,994,1
2017-11-20T06:23:55.000Z,10,5917303,132787,3572,8048,1
2017-11-22T14:36:46.000Z,24,1097806,7771,674,2740,1
2017-11-22T14:58:39.000Z,2,532968,16518,737,6748,1
2017-11-22T14:03:36.000Z,25,146603,1286,69,610,1
2017-11-21T17:00:03.000Z,23,275241,17469,2278,4584,1
2017-11-22T05:21:24.000Z,10,198287,2156,95,25,1
2017-11-21T04:19:07.000Z,25,393786,2454,1371,5874,1
2017-11-22T06:37:16.000Z,24,434759,6946,171,564,1
2017-11-21T20:40:38.000Z,20,757993,32721,1871,5236,1
2017-11-22T21:00:02.000Z,24,519369,24991,257,2536,1
2017-11-22T15:12:49.000Z,24,64583,759,7,101,1
2017-11-21T07:43:08.000Z,10,881373,58820,558,2513,1
2017-11-22T19:00:30.000Z,22,343344,11556,272,763,1
2017-11-18T19:55:30.000Z,24,6176066,344502,8172,97131,1
2017-11-21T20:45:50.000Z,24,14289,106,2,8,1
2017-11-22T04:28:37.000Z,10,153860,5366,120,377,1
2017-11-22T20:00:01.000Z,28,259925,12871,1012,0,1
2017-11-21T04:28:43.000Z,17,2399289,48182,1870,10586,1
2017-11-19T20:33:01.000Z,24,793477,53281,2948,6771,1
2017-11-22T01:45:30.000Z,25,184132,6364,216,3261,1
2017-11-22T18:16:00.000Z,10,133590,5598,66,568,1
2017-11-22T14:30:00.000Z,24,157335,624,160,29,1
2017-11-20T10:53:36.000Z,10,665962,5104,123,677,1
2017-11-22T06:30:00.000Z,22,88408,145,62,31,1
2017-11-20T20:01:29.000Z,23,949238,64785,675,6234,1
2017-11-21T03:30:02.000Z,25,533787,3634,1332,11632,1
2017-11-21T20:00:03.000Z,24,511224,12478,307,2414,1
2017-11-22T01:30:05.000Z,24,245610,9004,124,427,1
2017-11-22T16:00:39.000Z,28,250729,14297,332,1942,1
2017-11-19T19:06:44.000Z,10,3460772,232830,4464,23565,1
2017-11-21T12:30:50.000Z,10,1139104,34514,755,1213,1
2017-11-22T02:51:54.000Z,24,207225,1530,40,484,1
2017-11-22T23:00:08.000Z,22,278341,13432,117,1221,1
2017-11-20T18:57:17.000Z,22,238587,2327,262,1113,1
2017-11-22T12:42:56.000Z,24,283170,22397,142,1106,1
2017-11-22T16:57:35.000Z,25,10301,932,11,416,1
2017-11-22T16:12:25.000Z,17,53347,552,32,263,1
2017-11-22T18:00:01.000Z,20,677210,35137,278,1379,1
2017-11-22T15:00:05.000Z,23,34641,5693,16,216,1
2017-11-21T16:30:00.000Z,24,559037,2666,419,1144,1
2017-11-21T21:20:44.000Z,22,881123,34619,1288,2029,1
2017-11-22T21:17:38.000Z,2,288178,12505,114,1236,1
2017-11-21T21:00:02.000Z,22,216500,11573,143,1758,1
2017-11-23T03:08:36.000Z,25,138730,13752,127,7414,1
2017-11-21T17:00:00.000Z,24,682632,15015,199,1369,1
2017-11-20T21:07:17.000Z,23,2132690,163040,1196,9133,1
2017-11-21T15:00:16.000Z,10,780009,42232,1063,3004,1
2017-11-20T22:47:16.000Z,24,389390,1453,205,200,1
2017-11-21T16:21:32.000Z,17,556623,4301,515,3645,1
2017-11-21T21:25:04.000Z,25,80889,760,122,281,1
2017-11-21T23:42:35.000Z,22,131415,634,175,592,1
2017-11-18T20:10:42.000Z,24,1832911,61943,1406,9673,1
2017-11-21T17:58:10.000Z,17,28904,1356,47,608,1
2017-11-21T21:30:00.000Z,24,196476,5281,139,1118,1
2017-11-22T22:00:01.000Z,24,162026,7355,89,1398,1
2017-11-21T13:18:50.000Z,22,399511,24848,385,4168,1
2017-11-19T23:52:27.000Z,23,311335,1303,251,246,1
2017-11-20T10:49:54.000Z,10,1465521,42044,1502,5789,1
2017-11-22T02:29:47.000Z,17,174227,1242,14,184,1
2017-11-22T14:58:30.000Z,25,6988,312,2,320,1
2017-11-21T16:04:29.000Z,26,329176,8905,175,908,1
2017-11-15T08:02:08.000Z,22,230287,2968,56,194,1
2017-11-23T03:39:02.000Z,17,116843,575,34,284,1
2017-11-22T19:27:29.000Z,28,966732,31896,777,2216,1
2017-11-22T21:04:05.000Z,23,270247,38048,1581,8079,1
2017-11-21T21:15:47.000Z,20,305106,15874,165,1685,1
2017-11-21T19:01:48.000Z,24,797181,62277,450,1811,1
2017-11-22T23:54:33.000Z,24,30360,3236,15,401,1
2017-11-22T17:14:29.000Z,22,19572,121,11,77,1
2017-11-21T16:00:04.000Z,22,133652,95,50,154,1
2017-11-18T17:00:00.000Z,24,2464654,25590,825,3725,1
2017-11-22T18:54:06.000Z,10,947466,38752,966,5441,1
2017-11-20T22:16:49.000Z,10,718255,40206,638,3255,1
2017-11-22T17:30:01.000Z,23,199317,13194,137,549,1
2017-11-22T17:53:45.000Z,24,66040,3227,73,691,1
2017-11-22T23:52:06.000Z,17,359421,1706,149,160,1
2017-11-22T14:48:55.000Z,25,120255,941,79,254,1
2017-11-21T23:00:03.000Z,24,526133,6855,464,1886,1
2017-11-21T19:17:15.000Z,24,174916,1729,108,222,1
2017-11-22T00:27:45.000Z,24,2437554,70432,1172,6796,1
2017-11-21T20:25:18.000Z,22,196552,12249,209,911,1
2017-11-20T04:59:46.000Z,10,1857727,9105,2408,1897,1
2017-11-22T00:04:08.000Z,10,605722,54921,633,3609,1
2017-11-20T01:29:07.000Z,24,40820,336,42,247,1
2017-11-20T23:15:08.000Z,23,842897,24584,366,11967,1
2016-03-21T05:57:12.000Z,23,227720,225,23,135,1
2017-11-20T20:00:05.000Z,25,317776,448,312,682,1
2017-11-22T03:00:20.000Z,24,332141,19975,337,1958,1
2017-11-22T14:00:05.000Z,28,151739,8015,104,1774,1
2017-11-22T17:00:41.000Z,24,630362,34795,358,1938,1
2017-11-21T22:51:48.000Z,25,96440,2909,186,1434,1
2017-11-22T00:58:46.000Z,26,109936,5363,44,540,1
2017-11-22T17:22:06.000Z,23,6256,149,1,13,1
2017-11-22T15:30:01.000Z,24,324149,2145,221,486,1
2017-11-22T16:00:02.000Z,24,91973,221,54,103,1
2017-11-20T14:00:01.000Z,1,555995,18233,196,565,1
2017-11-22T18:00:02.000Z,23,619503,27379,823,1479,1
2017-11-22T04:06:46.000Z,22,41217,265,33,193,1
2017-11-21T02:08:04.000Z,24,271583,2196,54,430,1
2017-11-22T17:16:16.000Z,24,19711,22,6,15,1
2017-11-21T17:16:41.000Z,25,50603,1162,75,599,1
2017-11-22T20:51:48.000Z,24,62947,410,70,97,1
2017-11-22T17:17:41.000Z,17,236863,2515,212,1394,1
2017-11-21T00:17:46.000Z,22,634698,8581,7681,5782,1
2017-11-22T17:04:20.000Z,24,382246,5204,307,2524,1
2017-11-21T13:00:00.000Z,25,341849,14857,538,2623,1
2017-11-20T13:00:04.000Z,25,381939,26864,8586,13306,1
2017-11-20T16:00:30.000Z,10,9004469,575916,23702,50373,1
2017-11-22T01:30:55.000Z,17,456364,24211,323,1497,1
2017-11-22T01:46:05.000Z,22,236373,12346,91,1248,1
2017-11-20T18:01:12.000Z,23,1130583,42018,1782,1744,1
2017-11-21T19:52:07.000Z,28,1317168,49163,1145,5796,1
2017-11-20T18:48:39.000Z,10,1037399,7807,434,987,1
2017-11-21T13:39:10.000Z,23,92109,249,29,123,1
2017-11-22T18:30:52.000Z,24,129882,9120,95,1561,1
2017-11-18T17:23:29.000Z,24,1834412,19878,2314,2716,1
2017-11-22T21:09:13.000Z,28,275165,11136,464,1761,1
2017-11-21T02:00:01.000Z,24,312817,14422,628,2568,1
2017-11-22T15:31:26.000Z,26,28885,1834,19,193,1
2017-11-21T05:36:25.000Z,22,64818,250,48,68,1
2017-11-21T05:35:52.000Z,17,1131052,9276,495,3432,1
2017-11-22T05:22:04.000Z,1,95456,717,38,180,1
2017-11-22T13:00:09.000Z,24,107367,1071,35,300,1
2017-11-23T03:48:02.000Z,17,288515,4419,205,1005,1
2017-11-21T20:00:08.000Z,26,1311107,19190,952,1510,1
2017-11-22T23:19:55.000Z,23,119664,7252,186,939,1
2017-11-21T15:30:02.000Z,27,496264,22990,1409,4619,1
2017-11-22T19:44:34.000Z,24,374886,2560,217,764,1
2017-11-21T15:00:03.000Z,17,24276,557,7,105,1
2017-11-20T21:21:07.000Z,24,747584,2832,1375,1093,1
2017-11-21T21:11:06.000Z,24,124670,396,59,48,1
2017-11-21T16:30:01.000Z,24,485164,2331,237,1293,1
2017-11-22T17:17:34.000Z,28,259918,9228,308,967,1
2017-11-20T12:23:03.000Z,26,670964,26471,382,3579,1
2017-11-22T17:13:19.000Z,28,267207,13544,841,1973,1
2017-11-20T22:41:26.000Z,24,94849,4087,155,490,1
2017-11-22T18:24:57.000Z,22,23672,270,28,104,1
2017-11-21T17:00:22.000Z,24,10311506,388864,7644,27036,1
2017-11-22T15:00:17.000Z,24,3765990,116999,4148,14779,1
2017-11-22T05:00:01.000Z,10,11202281,686142,17999,68980,1
2017-11-23T00:00:51.000Z,22,5901092,318441,244229,120915,1
2017-11-21T14:00:02.000Z,10,8464537,327503,12297,24010,1
2017-11-23T21:24:45.000Z,23,748262,66082,394,5531,1
2017-11-23T17:51:12.000Z,23,1294899,139600,2040,14323,1
2017-11-22T18:30:01.000Z,23,1750448,41770,2502,4942,1
2017-11-23T02:00:00.000Z,23,1261475,16919,441,1572,1
2017-11-23T03:45:26.000Z,24,1462241,58253,986,9348,1
2017-11-22T04:47:15.000Z,23,2053175,30496,623,1429,1
2017-11-22T23:15:55.000Z,24,1063072,53757,1110,7578,1
2017-11-21T18:00:02.000Z,23,1314531,100877,1647,8812,1
2017-11-22T03:30:23.000Z,24,636464,17862,777,4695,1
2017-11-23T03:35:06.000Z,17,1333050,8602,356,2651,1
2017-11-23T08:35:00.000Z,24,942454,13685,755,1867,1
2017-11-23T16:00:04.000Z,26,400918,14836,669,2708,1
2017-11-23T12:45:12.000Z,25,1259722,3353,1032,1524,1
2017-11-23T00:53:35.000Z,28,940179,22067,785,3335,1
2017-11-20T23:00:24.000Z,17,11474521,457989,7923,28571,1
2017-11-21T18:00:01.000Z,1,1861361,47240,1156,5700,1
2017-11-23T20:07:46.000Z,24,621322,95054,1312,12169,1
2017-11-22T23:00:03.000Z,24,504028,27250,425,5845,1
2017-11-23T16:00:02.000Z,1,114798,107,32,208,1
2017-11-23T20:04:44.000Z,10,411462,14196,188,1018,1
2017-11-20T18:36:50.000Z,24,86944,1235,79,156,1
2017-11-23T18:37:04.000Z,23,536616,18691,302,2647,1
2017-11-22T21:01:06.000Z,24,1662312,112532,1389,8273,1
2017-11-22T18:52:26.000Z,22,281951,26005,156,3070,1
2017-11-22T17:00:05.000Z,23,483170,23792,593,2463,1
2017-11-23T09:10:47.000Z,24,614170,33442,1059,4853,1
2017-11-23T07:25:26.000Z,24,668208,13504,525,0,1
2017-11-23T16:22:35.000Z,23,176586,27951,82,3661,1
2017-11-23T06:00:00.000Z,23,859795,37391,3102,2803,1
2017-11-21T19:36:40.000Z,24,842228,23625,274,1853,1
2017-11-23T11:00:01.000Z,24,312362,8011,234,632,1
2017-11-22T23:39:28.000Z,22,119886,500,151,624,1
2017-11-22T16:00:02.000Z,10,1481114,87125,3020,9135,1
2017-11-22T02:16:44.000Z,25,1962563,3208,170,1474,1
2017-11-23T17:00:09.000Z,17,1061604,22399,1026,1392,1
2017-11-21T20:52:22.000Z,24,2192934,35229,1389,17152,1
2017-11-23T22:00:03.000Z,24,194851,1222,411,274,1
2017-11-23T15:00:01.000Z,43,620555,3397,780,300,1
2017-11-21T16:16:11.000Z,24,1257735,35124,833,3314,1
2017-11-23T02:46:24.000Z,17,995983,4455,195,2887,1
2017-11-22T19:49:02.000Z,22,234901,4246,181,94,1
2017-11-22T13:07:08.000Z,19,303113,10771,374,1437,1
2017-11-21T16:00:05.000Z,24,1159783,15667,881,2529,1
2017-11-18T15:43:11.000Z,1,22118673,410051,9540,45689,1
2017-11-23T20:03:12.000Z,10,528571,64666,1770,9550,1
2017-11-20T13:40:31.000Z,17,1190081,10587,537,749,1
2017-11-21T16:07:26.000Z,1,1556203,36243,1570,5692,1
2017-11-23T07:22:24.000Z,17,11408,103,2,46,1
2017-11-23T16:25:47.000Z,24,214381,1295,132,429,1
2017-11-23T05:08:19.000Z,22,142201,642,78,192,1
2017-11-20T03:20:47.000Z,10,2126260,20150,6754,9642,1
2017-11-18T19:22:56.000Z,24,2283526,17550,637,1919,1
2017-11-23T16:18:07.000Z,25,144407,2279,186,437,1
2017-11-22T23:00:01.000Z,24,145958,6134,144,946,1
2017-11-22T17:17:09.000Z,22,265611,5243,403,574,1
2017-11-23T11:08:00.000Z,10,270001,25777,169,1150,1
2017-11-23T06:20:28.000Z,17,80504,258,13,225,1
2017-11-23T05:30:01.000Z,25,99224,1713,185,765,1
2017-11-23T00:47:10.000Z,24,396609,13028,297,4038,1
2017-11-22T20:00:01.000Z,28,687321,21480,2345,0,1
2017-11-22T21:00:38.000Z,26,1292754,96123,642,5457,1
2017-11-23T13:04:34.000Z,15,350853,20976,339,1064,1
2017-11-21T14:32:41.000Z,25,47648,1047,136,1020,1
2017-11-23T13:00:05.000Z,25,267576,24095,763,8908,1
2017-11-19T17:59:04.000Z,1,2021002,26338,1987,2814,1
2017-11-23T11:00:02.000Z,24,82580,2766,70,338,1
2017-11-23T17:21:02.000Z,24,20436,29,6,18,1
2017-11-20T01:22:15.000Z,1,1921050,22530,5069,5172,1
2017-11-23T14:30:00.000Z,24,152681,520,177,29,1
2017-11-22T13:37:15.000Z,25,28445,1531,29,925,1
2017-11-23T14:07:40.000Z,24,1233414,27490,819,4161,1
2017-11-23T19:29:58.000Z,24,59542,282,62,28,1
2017-11-23T20:17:46.000Z,15,163430,14661,56,1035,1
2017-11-22T22:00:38.000Z,24,358798,5193,88,959,1
2017-11-22T16:46:17.000Z,24,103151,56,21,35,1
2017-11-23T07:20:28.000Z,1,60524,323,25,17,1
2017-11-20T02:25:08.000Z,10,2487987,24233,518,951,1
2017-11-21T04:28:43.000Z,17,2535833,49279,1945,6891,1
2017-11-22T17:00:01.000Z,23,1296867,98135,555,2106,1
2017-11-23T17:01:52.000Z,23,516090,19525,8025,4355,1
2017-11-23T19:43:47.000Z,26,548977,36439,290,4324,1
2017-11-22T22:42:48.000Z,24,1606780,75870,536,8201,1
2017-11-21T14:00:00.000Z,24,1883936,42216,433,1357,1
2017-11-20T21:33:57.000Z,23,1484930,62970,5958,5251,1
2017-11-23T09:26:52.000Z,22,100239,358,78,635,1
2017-11-21T22:15:36.000Z,10,2126764,117805,1421,7825,1
2017-11-23T16:09:40.000Z,22,24466,11,6,6,1
2017-11-22T16:30:01.000Z,24,416381,1833,373,254,1
2017-11-24T00:15:01.000Z,1,43889,3117,21,507,1
2017-11-22T14:36:46.000Z,24,2910944,14540,2038,4662,1
2017-11-22T04:28:37.000Z,10,286319,7977,255,498,1
2017-11-20T12:30:08.000Z,10,2996520,58383,11104,5661,1
2017-11-23T18:00:08.000Z,24,101576,4141,79,766,1
2017-11-23T16:00:01.000Z,22,14357,21,2,17,1
2017-11-22T23:51:10.000Z,25,79339,407,55,136,1
2017-11-20T14:37:09.000Z,10,730939,8546,237,1898,1
2017-11-22T19:00:30.000Z,22,547499,15987,405,965,1
2017-11-23T21:00:59.000Z,23,557586,63020,250,9002,1
2017-11-23T16:10:53.000Z,24,359198,1991,236,660,1
2017-11-23T15:30:00.000Z,24,303586,1990,206,550,1
2017-11-22T14:03:36.000Z,25,175805,1462,81,700,1
2017-11-23T12:00:08.000Z,27,296440,9567,748,3243,1
2017-11-23T11:04:59.000Z,25,63945,1155,100,811,1
2017-11-22T18:16:00.000Z,10,265055,8537,133,623,1
2017-11-23T20:26:12.000Z,23,1209679,167298,2922,39951,1
2017-11-23T15:48:54.000Z,24,486411,3751,365,1190,1
2017-11-23T22:00:00.000Z,27,113319,5605,84,587,1
2017-11-22T18:54:06.000Z,10,2144473,61264,1885,8568,1
2017-11-24T01:14:02.000Z,17,215895,2521,174,2055,1
2017-11-22T14:58:39.000Z,2,741081,19662,982,7848,1
2017-11-23T16:25:16.000Z,25,779255,6597,2680,5415,1
2017-11-23T18:43:19.000Z,17,5371,164,2,27,1
2017-11-23T15:04:11.000Z,25,160485,11449,466,1219,1
2017-11-22T21:00:02.000Z,24,914897,37346,443,3145,1
2017-11-23T17:00:06.000Z,23,90538,3693,190,864,1
2017-11-22T17:45:41.000Z,24,118481,9548,121,1310,1
2017-11-23T16:02:11.000Z,28,617192,31921,480,2545,1
2017-11-23T10:12:08.000Z,23,140007,5251,40,678,1
2017-11-21T15:00:16.000Z,10,966474,45634,1183,3087,1
2017-11-20T06:23:55.000Z,10,7101199,146435,4167,8768,1
2017-11-22T15:47:05.000Z,23,11527,545,33,174,1
2017-11-22T22:00:01.000Z,24,278261,10641,134,1794,1
2017-11-23T17:00:03.000Z,24,337067,10474,99,1226,1
2017-11-23T02:24:28.000Z,17,322607,1035,70,410,1
2017-11-23T03:55:00.000Z,17,510055,1638,118,288,1
2017-11-23T16:17:10.000Z,24,106965,920,54,252,1
2017-11-23T21:15:34.000Z,24,67299,1792,42,793,1
2017-11-21T20:00:00.000Z,24,816085,18745,982,2954,1
2017-11-21T19:17:15.000Z,24,360275,3374,216,448,1
2017-11-22T23:00:08.000Z,22,485416,19893,165,1636,1
2017-11-21T16:56:15.000Z,26,289999,10239,173,1213,1
2017-11-23T23:31:45.000Z,28,259537,12055,420,1878,1
2017-11-22T13:56:42.000Z,25,120649,0,0,877,1
2017-11-21T07:43:08.000Z,10,1117077,67021,651,2735,1
2017-11-23T08:30:01.000Z,26,1043214,10024,782,645,1
2017-11-22T17:22:21.000Z,23,38956,2662,20,114,1
2017-11-23T14:30:00.000Z,23,645491,13341,687,800,1
2017-11-23T13:00:01.000Z,27,528687,18123,542,1823,1
2017-11-22T15:00:05.000Z,23,45967,6857,27,238,1
2017-11-22T00:04:08.000Z,10,816847,61459,822,4099,1
2017-11-23T17:30:09.000Z,26,42105,2753,26,251,1
2017-11-22T17:19:04.000Z,1,135872,3069,214,292,1
2017-11-22T03:09:31.000Z,22,1614756,231544,1077,49955,1
2017-11-21T04:19:07.000Z,25,455097,2771,1509,6544,1
2017-11-24T01:54:24.000Z,20,202658,17045,135,2137,1
